num,id1,id2,true_ans,predicted
332,45407,9268,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
333,27104,12687,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
334,8325,38922,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
335,8192,9359,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
336,28962,16717,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
337,34967,8111,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
338,45079,9838,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
339,39846,12972,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
340,16717,9209,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
341,9505,29992,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
342,12736,38924,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
343,26239,9516,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
344,9249,39693,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
345,12785,28588,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
346,8346,34612,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
347,16560,34986,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
348,12734,26202,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
349,49559,39820,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
350,26164,26390,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
351,49883,34776,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
352,34573,49537,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
353,28529,27462,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
354,16617,29922,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
355,26055,9728,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
356,38840,45258,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
357,27394,8419,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
358,45469,26051,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
359,49875,29988,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
360,3928,26397,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
361,9458,3650,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
362,29745,38632,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
363,45214,39790,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
364,16554,9616,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
365,12729,26237,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
366,16724,45176,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
367,29526,8354,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
368,39868,9106,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
369,9255,45099,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
370,34612,9420,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
371,26208,39779,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
372,26349,45334,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
373,39827,27474,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
374,12860,12592,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
375,3702,38696,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
376,8420,49682,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
377,49609,3774,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
378,28608,27447,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
379,12563,8074,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
380,16953,9537,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
381,29848,12565,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
382,38644,28665,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
383,3671,16983,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
384,9487,39675,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
385,3658,3995,"tensor([1.], device='cuda:0')","tensor([0.], device='cuda:0')"
386,29602,49658,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
387,29589,26082,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
388,45114,29928,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
389,39678,9810,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
390,12694,3578,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
391,8495,45154,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
392,9964,45423,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
393,9037,26023,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
394,3829,12618,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
395,8478,12510,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
396,28685,28586,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
397,26335,26333,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
398,12545,16638,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
399,9544,12965,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
400,38906,3882,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
401,9754,26064,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
402,39681,9942,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
403,3767,34536,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
404,8203,38538,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
405,27409,29510,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
406,8471,38524,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
407,28987,45438,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
408,8138,8037,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
409,34952,27115,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
410,27330,3739,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
411,27021,9435,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
412,9484,28921,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
413,29845,9678,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
414,45028,45389,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
415,34511,28957,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
416,45403,3600,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
417,28682,27087,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
418,16539,28758,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
419,49710,45344,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
420,34611,9820,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
421,39589,49543,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
422,49740,34554,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
423,39912,34860,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
424,34712,45336,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
425,38942,28636,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
426,16572,8084,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
427,16702,34760,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
428,45368,9609,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
429,27389,3677,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
430,3998,49877,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
431,39583,3902,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
432,27495,39859,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
433,9261,9270,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
434,28776,29527,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
435,38701,3585,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
436,39624,26320,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
437,29666,3515,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
438,39717,8389,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
439,49537,27054,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
440,38835,16618,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
441,29924,49573,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
442,39877,27464,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
443,39658,29770,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
444,3996,9570,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
445,28656,16681,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
446,45493,45491,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
447,39563,29557,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
448,38569,49762,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
449,9370,34864,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
450,9252,8377,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
451,12503,9247,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
452,26438,34674,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
453,26041,49891,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
454,26478,29540,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
455,28767,9536,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
456,27115,45108,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
457,38772,12695,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
458,28919,12929,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
459,38924,28798,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
460,29576,9255,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
461,3996,45031,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
462,26017,34964,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
463,29616,26193,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
464,38753,39524,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
465,26433,26347,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
466,45062,34596,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
467,39806,45035,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
468,9052,8336,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
469,38549,45307,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
470,39726,27056,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
471,45454,26486,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
472,16548,49745,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
473,26198,9981,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
474,3637,3882,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
475,34543,8459,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
476,29961,3529,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
477,29720,12829,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
478,8002,12582,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
479,9489,8204,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
480,3650,26304,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
481,9175,38918,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
482,28810,28738,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
483,39778,26254,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
484,29887,49603,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
485,8386,26313,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
486,27445,49911,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
487,26085,16817,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
488,3912,8282,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
489,9382,27082,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
490,26125,12824,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
491,8431,9511,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
492,29714,29827,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
493,9318,16719,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
494,45118,3856,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
495,26020,8461,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
496,8158,16823,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
497,9542,45175,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
498,29981,8279,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
499,3767,45053,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
500,45281,9719,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
501,29821,26445,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
502,34626,49514,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
503,28808,28850,"tensor([1.], device='cuda:0')","tensor([0.], device='cuda:0')"
504,26246,3962,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
505,12855,27323,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
506,28906,3682,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
507,9946,34848,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
508,49538,9444,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
509,12665,9689,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
510,34527,29774,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
511,29674,45246,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
512,38560,34666,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
513,16689,26382,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
514,39924,34882,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
515,12958,12901,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
516,34593,9201,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
517,9182,9411,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
518,27196,38889,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
519,9847,28560,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
520,27087,28656,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
521,49954,9844,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
522,16912,26127,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
523,3567,27465,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
524,9053,29514,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
525,27403,45238,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
526,8219,29956,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
527,26176,49590,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
528,27292,16981,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
529,27048,9138,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
530,8244,3698,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
531,27088,3746,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
532,28510,8332,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
533,38637,3641,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
534,29717,3743,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
535,39847,27161,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
536,34589,28581,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
537,3992,29526,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
538,16637,9403,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
539,9861,29931,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
540,16909,26079,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
541,16517,8215,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
542,16633,38933,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
543,12691,26259,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
544,39866,3773,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
545,9039,49887,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
546,38977,9993,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
547,27398,29880,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
548,28868,28778,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
549,9758,38982,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
550,12523,45095,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
551,28873,3781,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
552,16708,9967,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
553,34872,38540,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
554,8117,39912,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
555,16669,12713,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
556,3833,28705,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
557,49833,12737,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
558,28560,9065,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
559,38827,9875,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
560,38689,50000,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
561,9922,8169,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
562,27323,8391,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
563,39638,12722,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
564,12597,26387,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
565,28548,9553,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
566,39551,26175,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
567,27101,34832,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
